Năm,Thực tế,RK4 (Triệu),Exact (Triệu),Sai số RK4 (%)
2021,98.935098,99.13545871117796,96.03819723949444,0.20251732219233703
2022,99.680655,100.13754045384538,96.57606349410881,0.45834916899911377
2023,100.352192,101.13021976671271,97.09085321372135,0.7752972318857877
2024,100.987686,102.11320695672461,97.58329750244938,1.1145130671917902
